parent_id	pH	pH min	pH max	half-life	half-life min	half-life max	half-life units	rate (k_1)	rate (k_1) min	rate (k_1) max	rate units	reaction	temperature (deg C)	activation (kcal/mol)	citation	comments	doi
7	7			75			days				days	Halogenated Aliphatics: Nucleophilic Substitution	15	26.53	Miyamoto, K. and Urano, K. Chemosphere, 32, 2399, 1996		10.1016/0045-6535(96)00142-7
7	7			34			days				days	Halogenated Aliphatics: Nucleophilic Substitution	20	26.53	Miyamoto, K. and Urano, K. Chemosphere, 32, 2399, 1996		10.1016/0045-6535(96)00142-7
47	5			245			days				days	Organophosphorus Ester Hydrolysis	25	17.5	EFSA Fenamiphos 10-11-2012		
47	7			301			days				days	Organophosphorus Ester Hydrolysis	25	17.5	EFSA Fenamiphos 10-11-2012		
47	9			235			days				days	Organophosphorus Ester Hydrolysis	25	17.5	EFSA Fenamiphos 10-11-2012		
48	5			196			days				days	Organophosphorus Ester Hydrolysis	25	17.5	EFSA 105901 Fenitrothion	Ito, M. Takahashi, N. and Mikami, N. 1988. Following Range for Half-life @ pH 5: 191-200 days, @ pH 7: 180-186 days and @ pH 9: 100-101 days.	
48	7			183			days				days	Organophosphorus Ester Hydrolysis	25	17.5	EFSA 105901 Fenitrothion	Ito, M. Takahashi, N. and Mikami, N. 1988. Following Range for Half-life @ pH 5: 191-200 days, @ pH 7: 180-186 days and @ pH 9: 100-101 days.	
48	9			101			days				days	Organophosphorus Ester Hydrolysis	25	17.5	EFSA 105901 Fenitrothion	Ito, M. Takahashi, N. and Mikami, N. 1988. Following Range for Half-life @ pH 5: 191-200 days, @ pH 7: 180-186 days and @ pH 9: 100-101 days.	
95	2			1280			days				days	Carboxylic Acid Ester Hydrolysis	40	14.34	Takahashi, N. Mikami, N., Yamada, H., and Miyamoto, J. (1985), Hydrolysis of the Pyrethoid Insecticide Fenpropathrin in Aqueous Media. Pestic. Sci., 16:113-118	Larson, R.A. and E.J. Weber. Reaction Mechanisms in Environmental Organic Chemistry. Boca Raton: CRC Press, Inc., 1994.	10.1002/ps.2780160203
95	9					3					days	Carboxylic Acid Ester Hydrolysis	40	14.34	Takahashi, N. Mikami, N., Yamada, H., and Miyamoto, J. (1985), Hydrolysis of the Pyrethoid Insecticide Fenpropathrin in Aqueous Media. Pestic. Sci., 16:113-118	Larson, R.A. and E.J. Weber. Reaction Mechanisms in Environmental Organic Chemistry. Boca Raton: CRC Press, Inc., 1994.	10.1002/ps.2780160203
95	6			37.6			days				days	Carboxylic Acid Ester Hydrolysis	55	14.34	Takahashi, N. Mikami, N., Yamada, H., and Miyamoto, J. (1985), Hydrolysis of the Pyrethoid Insecticide Fenpropathrin in Aqueous Media. Pestic. Sci., 16:113-118		10.1002/ps.2780160203
143	4			3.7			days				days	Sulfonylurea Hydrolysis	25	27.246653919694072	122020_foramsulfuron_(PUB-source Hydrolysis Information)		
143	5			10.1			days				days	Sulfonylurea Hydrolysis	25	27.007648183556405	PUBLIC RELEASE SUMMARY on the Evaluation of the New Active Foramsulfuron in the Product Tribute Turf Herbicide APVMA Product Number 63240		
143	7			128			days				days	Sulfonylurea Hydrolysis	25	23.422562141491394	EFSA Foramsulfuron Report 2001		
143	9			132			days				days	Sulfonylurea Hydrolysis	25	16.013384321223707	EFSA Foramsulfuron Report 2001		
143	4			0.41			days				days	Sulfonylurea Hydrolysis	40	27.246653919694072	EFSA Foramsulfuron Report 2001		
143	5			1.1			days				days	Sulfonylurea Hydrolysis	40	27.007648183556405	EFSA Foramsulfuron Report 2001		
143	7			19.4			days				days	Sulfonylurea Hydrolysis	40	23.422562141491394	EFSA Foramsulfuron Report 2001		
143	9			36.3			days				days	Sulfonylurea Hydrolysis	40	16.013384321223707	EFSA Foramsulfuron Report 2001		
21	7							0.000878			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	98.64	24.89	Laughton, P.M. and Robertson, R.E. Can. J. Chem. 37, 1491, 1959.	rates in s-1	10.1139/v59-219
20	7							8.19e-05			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	80	26.59	Laughton, P.M. and Robertson, R.E. Can. J. Chem. 37, 1491, 1959.	activation energy from Robertson, R.E. et. al Can. J. Chem. 37, 803, 1959.	10.1139/v59-219
20								0.124			M^-1s^-1	Halogenated Aliphatics: Nucleophilic Substitution	100	22.2	Fells, I and Moelwyn-Hughes, E.A. J. Chem. Soc. 398, 1959.	alkaline Ea, second order rates in M^-1s^-1 with hydroxyl ion. Table 11	10.1039/jr9590000398
20	7							0.000544			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	100	26.3	Fells, I and Moelwyn-Hughes, E.A. J. Chem. Soc. 398, 1959.	Table 10	10.1039/jr9590000398
34	7							2.2000000000000002e-08			sec^-1	Halogenated Aliphatics: Elimination	27	24.69	wolfe N.L. et al Environ. Sci. Technol. 11, 1077, 1977.		
34	13							3.8e-05			sec^-1	Halogenated Aliphatics: Elimination	27	24.69	wolfe N.L. et al Environ. Sci. Technol. 11, 1077, 1977.		
24	7							0.039			months^-1	Halogenated Aliphatics: Nucleophilic Substitution	25	26.5	Dilling, W. L.; Tefertiller, N.; Kallos, G. Environ. Sci. Technol. 1975, 9, 833.	activation energy from Fells and Moelwyn-Hughes, J. Chem. Soc. 398, 1959	10.1021/es60107a008
24								5.77e-07			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	100	26.5	Fells I and Moelwyn-Hughes E.A., J. Chem. Soc. 1326, 1958. Fells, I and Moelwyn-Hughes, E.A. J. Chem. Soc. 398, 1959.	Table 10	10.1039/jr9590000398
24								0.000161			M^-1s^-1	Halogenated Aliphatics: Nucleophilic Substitution	100	26.2	Fells I and Moelwyn-Hughes E.A., J. Chem. Soc. 1326, 1958. Fells, I and Moelwyn-Hughes, E.A. J. Chem. Soc. 398, 1959.	second order rates in M^-1s^-1 with hydroxyl ion. Table 11	10.1039/jr9590000398
59	3			131			days				days	Organophosphorus Ester Hydrolysis	25	17.5	Lee P.W. et al J. Agric. Food Chem., Vol. 38(2), 1990, 567-573; 058901_monocrotophos_(source Hydrolysis Information)		10.1021/jf00092a051
59	3			47			days				days	Organophosphorus Ester Hydrolysis	35	17.5	Lee P.W. et al J. Agric. Food Chem., Vol. 38(2), 1990, 567-573; 058901_monocrotophos_(source Hydrolysis Information)		10.1021/jf00092a051
59	9			26			days				days	Organophosphorus Ester Hydrolysis	35	17.5	Lee P.W. et al J. Agric. Food Chem., Vol. 38(2), 1990, 567-573; 058901_monocrotophos_(source Hydrolysis Information)		10.1021/jf00092a051
59	6			134			days				days	Organophosphorus Ester Hydrolysis	25	17.5	Lee P.W. et al J. Agric. Food Chem., Vol. 38(2), 1990, 567-573; 058901_monocrotophos_(source Hydrolysis Information)	distilled water for pH 6.6 entry	10.1021/jf00092a051
59	6.6			139			days				days	Organophosphorus Ester Hydrolysis	25	17.5	Lee P.W. et al J. Agric. Food Chem., Vol. 38(2), 1990, 567-573; 058901_monocrotophos_(source Hydrolysis Information)	distilled water for pH 6.6 entry	10.1021/jf00092a051
59	9			5			days				days	Organophosphorus Ester Hydrolysis	25	17.5	Lee P.W. et al J. Agric. Food Chem., Vol. 38(2), 1990, 567-573; 058901_monocrotophos_(source Hydrolysis Information)	distilled water for pH 6.6 entry	10.1021/jf00092a051
59	7.6			147			days				days	Organophosphorus Ester Hydrolysis	25	17.5	Lee P.W. et al J. Agric. Food Chem., Vol. 38(2), 1990, 567-573; 058901_monocrotophos_(source Hydrolysis Information)	natural water for pH 7.6 entry	10.1021/jf00092a051
59	6			33			days				days	Organophosphorus Ester Hydrolysis	35	17.5	Lee P.W. et al J. Agric. Food Chem., Vol. 38(2), 1990, 567-573; 058901_monocrotophos_(source Hydrolysis Information)	distilled water for pH 6.6 entry	10.1021/jf00092a051
59	6.6			25			days				days	Organophosphorus Ester Hydrolysis	35	17.5	Lee P.W. et al J. Agric. Food Chem., Vol. 38(2), 1990, 567-573; 058901_monocrotophos_(source Hydrolysis Information)	distilled water for pH 6.6 entry	10.1021/jf00092a051
59	7.6			29			days				days	Organophosphorus Ester Hydrolysis	35	17.5	Lee P.W. et al J. Agric. Food Chem., Vol. 38(2), 1990, 567-573; 058901_monocrotophos_(source Hydrolysis Information)	natural water for pH 7.6 entry	10.1021/jf00092a051
130	5											Carbamate Hydrolysis	25	17.9	EFSA oxamyl 103801		
130	7			7.92			days	0.0874			days^-1	Carbamate Hydrolysis	25	17.9	EFSA oxamyl 103801		
130	9			0.11916666666666666			days	0.242			hours^-1	Carbamate Hydrolysis	25	17.9	EFSA oxamyl 103801		
172	7.54							0.000289			M^-1 sec^-1	Nitrile Hydrolysis	40.14999999999998	18.62	 Wiberg, K.B., JACS, 77,  (1955)	50% acetone; T = 40 - 60 deg C	
172								7.2e-06			M^-1 sec^-1	Nitrile Hydrolysis	25.75	17.4	 Pinnell et al, JACS, 94, 6104 (1972)	50% acetone; T = 40 - 60 deg C	
74	7							10600			sec^-1	Acid Halide Hydrolysis	4.616	19.05	Queen, A.; Nour, T.A.; Paddon-Row, M.N. Can. J. Chem. 1970, 48, 522-527	table 1, pure water	10.1139/v70-087
45	5			7.458333333333333			days				days	Organophosphorus Ester Hydrolysis	25	17.5	EFSA Phosmet May 2004	Larson, R.A. and E.J. Weber. Reaction Mechanisms in Environmental Organic Chemistry. Boca Raton: CRC Press, Inc., 1994.	
45	7			0.39166666666666666			days				days	Organophosphorus Ester Hydrolysis	25	17.5	EFSA Phosmet May 2004	Larson, R.A. and E.J. Weber. Reaction Mechanisms in Environmental Organic Chemistry. Boca Raton: CRC Press, Inc., 1994.	
45	9			0.0038194444444444443			days				days	Organophosphorus Ester Hydrolysis	25	17.5	EFSA Phosmet May 2004	Larson, R.A. and E.J. Weber. Reaction Mechanisms in Environmental Organic Chemistry. Boca Raton: CRC Press, Inc., 1994.	
45	5			2.0833333333333335			days				days	Organophosphorus Ester Hydrolysis	40	17.5	EFSA Phosmet May 2004		
45	7			0.10347222222222222			days				days	Organophosphorus Ester Hydrolysis	40	17.5	EFSA Phosmet May 2004		
45	9			0.0011111111111111111			days				days	Organophosphorus Ester Hydrolysis	40	17.5	EFSA Phosmet May 2004		
182	7							3.98e-06			sec^-1	Lactam Hydrolysis	25	17.5	Wan P. Et al C an. J. Chem. 58,2423 (1980)		
44	7							6.9e-07			sec^-1	Epoxide Hydrolysis	25	18.62	Bogyo D.A. et al EPA-560/11-80-005, 1980;  Koskikallio J. and Whalley E. Can. J. Chem. 37, 783-787, 1959.	activation energy is for acid catalysis from Long et. al J. Am. Chem. Soc., 1957, 79 (10),  2362–2369	10.1139/v59-105
44								8.7e-05			M^-1 sec^-1	Epoxide Hydrolysis	25	18.62	Bogyo D.A. et al EPA-560/11-80-005, 1980;  Koskikallio J. and Whalley E. Can. J. Chem. 37, 783-787, 1959.	activation energy is for acid catalysis from Long et. al J. Am. Chem. Soc., 1957, 79 (10),  2362–2369	10.1139/v59-105
44								0.124			M^-1sec^-1	Epoxide Hydrolysis	37	18.62	Bogyo D.A. et al EPA-560/11-80-005, 1980;  Ross W.C>J. J. Chem. Soc. 2257-2271, 1950.	activation energy is for acid catalysis from Long et. al J. Am. Chem. Soc., 1957, 79 (10),  2362–2370	10.1039/jr9500002257
44	7							2.22e-06			sec^-1	Epoxide Hydrolysis	37	18.62	Bogyo D.A. et al EPA-560/11-80-005, 1980;  Ross W.C>J. J. Chem. Soc. 2257-2271, 1950.	activation energy is for acid catalysis from Long et. al J. Am. Chem. Soc., 1957, 79 (10),  2362–2370	10.1039/jr9500002257
44								0.000275			M^-1 sec^-1	Epoxide Hydrolysis	37	18.62	Bogyo D.A. et al EPA-560/11-80-005, 1980;  Ross W.C>J. J. Chem. Soc. 2257-2271, 1950.	activation energy is for acid catalysis from Long et. al J. Am. Chem. Soc., 1957, 79 (10),  2362–2370	10.1039/jr9500002257
44	7							2.11e-05			sec^-1	Epoxide Hydrolysis	60	18.62	Bogyo D.A. et al EPA-560/11-80-005, 1980;  Koskikallio J. and Whalley E. Can. J. Chem. 37, 783-787, 1959.	activation energy is for acid catalysis from Long et. al J. Am. Chem. Soc., 1957, 79 (10),  2362–2371	10.1139/v59-105
44								0.0745			M^-1sec^-1	Epoxide Hydrolysis	30	18.62	Bogyo D.A. et al EPA-560/11-80-005, 1980;  Koskikallio J. and Whalley E. Can. J. Chem. 37, 783-787, 1959.		10.1139/v59-105
44								0.199			M^-1sec^-1	Epoxide Hydrolysis	40	18.62	Bogyo D.A. et al EPA-560/11-80-005, 1980;  Koskikallio J. and Whalley E. Can. J. Chem. 37, 783-787, 1959.		10.1139/v59-105
52	1.2			37			days				days	Organophosphorus Ester Hydrolysis	25	17.5	Australian pesticides and veterinary medicines authorty, Product Number 59304. http://apvma.gov.au/sites/default/files/publication/14146-prs-colleague.pdf accessed May 2015; xxxxxx_pyraclofos_(hydrolysis-DOCs)-NEW		
52	7			29			days				days	Organophosphorus Ester Hydrolysis	25	17.5	Australian pesticides and veterinary medicines authorty, Product Number 59304. http://apvma.gov.au/sites/default/files/publication/14146-prs-colleague.pdf accessed May 2015; xxxxxx_pyraclofos_(hydrolysis-DOCs)-NEW		
52	9			0.5			days				days	Organophosphorus Ester Hydrolysis	25	17.5	Australian pesticides and veterinary medicines authorty, Product Number 59304. http://apvma.gov.au/sites/default/files/publication/14146-prs-colleague.pdf accessed May 2015; xxxxxx_pyraclofos_(hydrolysis-DOCs)-NEW		
52	5			112			days				days	Organophosphorus Ester Hydrolysis	25	17.5	Australian pesticides and veterinary medicines authorty, Product Number 59304. http://apvma.gov.au/sites/default/files/publication/14146-prs-colleague.pdf accessed May 2015; xxxxxx_pyraclofos_(hydrolysis-DOCs)-NEW		
52	1.2			14			days				days	Organophosphorus Ester Hydrolysis	37	17.5	Australian pesticides and veterinary medicines authorty, Product Number 59304. http://apvma.gov.au/sites/default/files/publication/14146-prs-colleague.pdf accessed May 2015; xxxxxx_pyraclofos_(hydrolysis-DOCs)-NEW		
52	7			8			days				days	Organophosphorus Ester Hydrolysis	37	17.5	Australian pesticides and veterinary medicines authorty, Product Number 59304. http://apvma.gov.au/sites/default/files/publication/14146-prs-colleague.pdf accessed May 2015; xxxxxx_pyraclofos_(hydrolysis-DOCs)-NEW		
52	9			0.13			days				days	Organophosphorus Ester Hydrolysis	37	17.5	Australian pesticides and veterinary medicines authorty, Product Number 59304. http://apvma.gov.au/sites/default/files/publication/14146-prs-colleague.pdf accessed May 2015; xxxxxx_pyraclofos_(hydrolysis-DOCs)-NEW		
52	5			28			days				days	Organophosphorus Ester Hydrolysis	37	17.5	Australian pesticides and veterinary medicines authorty, Product Number 59304. http://apvma.gov.au/sites/default/files/publication/14146-prs-colleague.pdf accessed May 2015; xxxxxx_pyraclofos_(hydrolysis-DOCs)-NEW		
184	7							1e-06			sec^-1	Lactam Hydrolysis	25	17.5	Wan P. Et al C an. J. Chem. 58,2423 (1980)		
141	4			7.01			days				days	Sulfonylurea Hydrolysis	25	15.27	EFSA Sulfosulfuron 085601		
141	5			48.25			days				days	Sulfonylurea Hydrolysis	25	15.27	EFSA Sulfosulfuron 085601		
141	7			163.66			days				days	Sulfonylurea Hydrolysis	25	15.27	EFSA Sulfosulfuron 085601		
141	9			146.99			days				days	Sulfonylurea Hydrolysis	25	15.27	EFSA Sulfosulfuron 085601		
58	5.75			149.58333333333334			days				days	Organophosphorus Ester Hydrolysis	27	17.5	Akhtar, MH J. Agric. Food Chem., Vol. 25, No. 4, 1977, 848-851; 083701_tetrachlorvinphos_(source Hydrolysis Information)		10.1021/jf60212a025
58	8			13.066666666666668			days				days	Organophosphorus Ester Hydrolysis	27	17.5	Akhtar, MH J. Agric. Food Chem., Vol. 25, No. 4, 1977, 848-851; 083701_tetrachlorvinphos_(source Hydrolysis Information)		10.1021/jf60212a025
58	6.5			100.25			days				days	Organophosphorus Ester Hydrolysis	27	17.5	Akhtar, MH J. Agric. Food Chem., Vol. 25, No. 4, 1977, 848-851; 083701_tetrachlorvinphos_(source Hydrolysis Information)		10.1021/jf60212a025
58	7.4			47.875			days				days	Organophosphorus Ester Hydrolysis	27	17.5	Akhtar, MH J. Agric. Food Chem., Vol. 25, No. 4, 1977, 848-851; 083701_tetrachlorvinphos_(source Hydrolysis Information)		10.1021/jf60212a025
58	9			2.5124999999999997			days				days	Organophosphorus Ester Hydrolysis	27	17.5	Akhtar, MH J. Agric. Food Chem., Vol. 25, No. 4, 1977, 848-851; 083701_tetrachlorvinphos_(source Hydrolysis Information)		10.1021/jf60212a025
151	4			0.66			days				days	Sulfonylurea Hydrolysis	15	8.231357552581262	Dinelli G. et al. J. Agric. Food Chem., Vol. 45, No. 5, 1997		10.1021/jf960649g
151	4			0.53			days				days	Sulfonylurea Hydrolysis	20	8.231357552581262	Dinelli G. et al. J. Agric. Food Chem., Vol. 45, No. 5, 1997		10.1021/jf960649g
151	4			0.43			days				days	Sulfonylurea Hydrolysis	25	8.231357552581262	Dinelli G. et al. J. Agric. Food Chem., Vol. 45, No. 5, 1997		10.1021/jf960649g
151	4			0.35			days				days	Sulfonylurea Hydrolysis	30	8.231357552581262	Dinelli G. et al. J. Agric. Food Chem., Vol. 45, No. 5, 1997		10.1021/jf960649g
151	4			0.28			days				days	Sulfonylurea Hydrolysis	35	8.231357552581262	Dinelli G. et al. J. Agric. Food Chem., Vol. 45, No. 5, 1997		10.1021/jf960649g
151	4			0.19			days				days	Sulfonylurea Hydrolysis	45	8.231357552581262	Dinelli G. et al. J. Agric. Food Chem., Vol. 45, No. 5, 1997		10.1021/jf960649g
151	4			0.11			days				days	Sulfonylurea Hydrolysis	55	8.231357552581262	Dinelli G. et al. J. Agric. Food Chem., Vol. 45, No. 5, 1997		10.1021/jf960649g
160	11.698970004336019							0.35			10^-3*s^-1	Lactone Hydrolysis	15	11.84484	El-Khatib R.M. et al Spectrochimica Acta Part A 67 (2007) 643–648	0.005M NaOH; rates reported as 10^3 kobs 	10.1016/j.saa.2006.08.023
160	12							0.74			10^-3*s^-1	Lactone Hydrolysis	15	11.84484	El-Khatib R.M. et al Spectrochimica Acta Part A 67 (2007) 643–648	.01M NaOH; rates reported as 10^3 kobs	10.1016/j.saa.2006.08.023
160	12.301029995663981							1.36			10^-3*s^-1	Lactone Hydrolysis	15	11.84484	El-Khatib R.M. et al Spectrochimica Acta Part A 67 (2007) 643–648	.02M NaOH; rates reported as 10^3 kobs	10.1016/j.saa.2006.08.023
160	12.477121254719663							2			10^-3*s^-1	Lactone Hydrolysis	15	11.84484	El-Khatib R.M. et al Spectrochimica Acta Part A 67 (2007) 643–648	0.03M NaOH; rates reported as 10^3 kobs	10.1016/j.saa.2006.08.023
160	11.698970004336019							0.72			10^-3*s^-1	Lactone Hydrolysis	25	11.84484	El-Khatib R.M. et al Spectrochimica Acta Part A 67 (2007) 643–648	0.005M NaOH; rates reported as 10^3 kobs 	10.1016/j.saa.2006.08.023
160	12							1.48			10^-3*s^-1	Lactone Hydrolysis	25	11.84484	El-Khatib R.M. et al Spectrochimica Acta Part A 67 (2007) 643–648	.01M NaOH; rates reported as 10^3 kobs	10.1016/j.saa.2006.08.023
160	12.301029995663981							2.8			10^-3*s^-1	Lactone Hydrolysis	25	11.84484	El-Khatib R.M. et al Spectrochimica Acta Part A 67 (2007) 643–648	.02M NaOH; rates reported as 10^3 kobs	10.1016/j.saa.2006.08.023
160	12.477121254719663							4.25			10^-3*s^-1	Lactone Hydrolysis	25	11.84484	El-Khatib R.M. et al Spectrochimica Acta Part A 67 (2007) 643–648	0.03M NaOH; rates reported as 10^3 kobs	10.1016/j.saa.2006.08.023
160	11.698970004336019							0.95			10^-3*s^-1	Lactone Hydrolysis	30	11.84484	El-Khatib R.M. et al Spectrochimica Acta Part A 67 (2007) 643–648	0.005M NaOH; rates reported as 10^3 kobs 	10.1016/j.saa.2006.08.023
160	12							1.82			10^-3*s^-1	Lactone Hydrolysis	30	11.84484	El-Khatib R.M. et al Spectrochimica Acta Part A 67 (2007) 643–648	.01M NaOH; rates reported as 10^3 kobs	10.1016/j.saa.2006.08.023
160	12.301029995663981							3.51			10^-3*s^-1	Lactone Hydrolysis	30	11.84484	El-Khatib R.M. et al Spectrochimica Acta Part A 67 (2007) 643–648	.02M NaOH; rates reported as 10^3 kobs	10.1016/j.saa.2006.08.023
160	12.477121254719663							5.31			10^-3*s^-1	Lactone Hydrolysis	30	11.84484	El-Khatib R.M. et al Spectrochimica Acta Part A 67 (2007) 643–648	0.03M NaOH; rates reported as 10^3 kobs	10.1016/j.saa.2006.08.023
160	11.698970004336019							1.33			10^-3*s^-1	Lactone Hydrolysis	35	11.84484	El-Khatib R.M. et al Spectrochimica Acta Part A 67 (2007) 643–648	0.005M NaOH; rates reported as 10^3 kobs 	10.1016/j.saa.2006.08.023
160	12							2.61			10^-3*s^-1	Lactone Hydrolysis	35	11.84484	El-Khatib R.M. et al Spectrochimica Acta Part A 67 (2007) 643–648	.01M NaOH; rates reported as 10^3 kobs	10.1016/j.saa.2006.08.023
160	12.301029995663981							5.08			10^-3*s^-1	Lactone Hydrolysis	35	11.84484	El-Khatib R.M. et al Spectrochimica Acta Part A 67 (2007) 643–648	.02M NaOH; rates reported as 10^3 kobs	10.1016/j.saa.2006.08.023
160	12.477121254719663							7.75			10^-3*s^-1	Lactone Hydrolysis	35	11.84484	El-Khatib R.M. et al Spectrochimica Acta Part A 67 (2007) 643–648	0.03M NaOH; rates reported as 10^3 kobs	10.1016/j.saa.2006.08.023
160								1000			kobs	Lactone Hydrolysis			El-Khatib R.M. et al Spectrochimica Acta Part A 67 (2007) 643–648		10.1016/j.saa.2006.08.023
8	7			75			days				days	Halogenated Aliphatics: Nucleophilic Substitution	15	26.53	Miyamoto, K. and Urano, K. Chemosphere, 32, 2399, 1996		10.1016/0045-6535(96)00142-7
8	7			34			days				days	Halogenated Aliphatics: Nucleophilic Substitution	20	26.53	Miyamoto, K. and Urano, K. Chemosphere, 32, 2399, 1996		10.1016/0045-6535(96)00142-7
28	7							3.2e-11			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	25	24.89	Radding S.B. et al 1977. EPA-560/5-77-003	rates in s-1	
166	7							0.00264			min-1	Lactone Hydrolysis	25	15.63	Olson A.R. and Voule P.V. J. Am. Chem. Soc., 1951, 73 (6), pp 2468–2471	0.5M HPO4-, lactone 0.145M	10.1021/ja01150a018
166	7							0.00462			min-1	Lactone Hydrolysis	30	15.63	Olson A.R. and Voule P.V. J. Am. Chem. Soc., 1951, 73 (6), pp 2468–2471	.5HPO4-, lactone 0.117M	10.1021/ja01150a018
166	10							0.036			min-1	Lactone Hydrolysis	30	15.63	Olson A.R. and Voule P.V. J. Am. Chem. Soc., 1951, 73 (6), pp 2468–2471	0.545M CO3-, 0.15M HCO3-, lactone 0.66M	10.1021/ja01150a018
166		8.4	9.3					0.00296			min-1	Lactone Hydrolysis	25	15.63	Olson A.R. and Voule P.V. J. Am. Chem. Soc., 1951, 73 (6), pp 2468–2471	0.1M Na2B4O7, lactone .0805M	10.1021/ja01150a018
166		8.4	9.3					0.006			min-1	Lactone Hydrolysis	30	15.63	Olson A.R. and Voule P.V. J. Am. Chem. Soc., 1951, 73 (6), pp 2468–2471	0.1M Na2B4O7, lactone 0.118M	10.1021/ja01150a018
